id,created_at,favorite_count,retweet_count,text
1589816181363724289,2022-11-08 03:04:49+00:00,2,0,@QuaiNetwork cool
1589597277454479361,2022-11-07 12:34:58+00:00,1,0,Check out this item on OpenSea https://t.co/uqOmZlmOzN 来自 @opensea
1589208349945475075,2022-11-06 10:49:31+00:00,0,0,@MetaBeatOffl @Galxe cool
1589207883967004672,2022-11-06 10:47:40+00:00,0,0,come on https://t.co/QWZuhRT2Dp
1588812471175106561,2022-11-05 08:36:26+00:00,1,1,"I just got my free Web3 Domain that matches my Twitter handle - and you can, too! Follow the steps below.

1. Go here: https://t.co/WE8l2F48or
2. Click ""Verify Twitter""
3. Claim your domain

The first 20 to claim using the link get $10 in promo credits!
#ownyourname #UDfam"
1587684781667799040,2022-11-02 05:55:24+00:00,0,0,@oknextlin follow me back!
1587638240135516161,2022-11-02 02:50:27+00:00,0,0,@MetaScanProG @R3VO_XYZ @MetascanPro @metascan_jp @chinese @bosezhan @diabetes come on
1587355509836771328,2022-11-01 08:06:59+00:00,1,0,"The #ZetaLabs Swap App powers any-to-any token/chain trades - without bridging or wrapping assets. Join the @zetablockchain testnet using my referral link, and earn 5000 ZETA Points now: https://t.co/nmcdn2si7k"
1585724742136262657,2022-10-27 20:06:54+00:00,0,0,hurry up https://t.co/IEVvIyVQlq
1582428854962245632,2022-10-18 17:50:13+00:00,3,0,@MetascanPro @opensea fight forever!
1581921345582944256,2022-10-17 08:13:34+00:00,2,0,@hi_com_official wow
1581908319731560448,2022-10-17 07:21:48+00:00,3,0,@oknextlin #TwitterScanNFTname https://t.co/ITIcvV8YUC
1581907006587252736,2022-10-17 07:16:35+00:00,10,0,is the best NFT domain name for india😊 https://t.co/5TcpZ746bD
1581816423428431872,2022-10-17 01:16:38+00:00,0,1,@IanChan89779368 @McWLuke @DrewPavlou u r a homeless dog!
1579410925710610432,2022-10-10 09:58:03+00:00,0,0,@MetascanPro india.nft
1579325280480813057,2022-10-10 04:17:43+00:00,3,1,"I've converted my twitter handler to TwitterScan .NFT DOMAIN NAME on @metascanpro
Get yours: https://t.co/TmfXAV8Rw1
You change the Web3 world by being yourself.
#twitterscannftname #airdrops #giveaway #freemint"
1579323907328593920,2022-10-10 04:12:16+00:00,2,0,"I've converted my twitter handler to TwitterScan .NFT DOMAIN NAME on @metascanpro
Get yours: https://t.co/hv4kDmb99N
You change the Web3 world by being yourself.
#twitterscannftname #airdrops #giveaway #freemint"
1575831509293887489,2022-09-30 12:54:44+00:00,1,0,@thenixmin @Israel @IsraelinChina taiwan is a part of China
1575831329710964737,2022-09-30 12:54:01+00:00,0,0,@Israel @IsraelinChina cool!
1574599219448451072,2022-09-27 03:18:03+00:00,2,0,come join https://t.co/QHttoQgFx7 with invite code: biden https://t.co/1bH3CyRe9q
1574006300173803520,2022-09-25 12:02:00+00:00,2,0,@hi_com_official @Mastercard Win-Win partnership!
1572169971148652546,2022-09-20 10:25:05+00:00,1,0,@CryptooIndia omg
1572123606846705664,2022-09-20 07:20:51+00:00,0,0,@Ullekh follow me back pls
1572113701293166594,2022-09-20 06:41:29+00:00,0,0,"@Zhinazhu330 @chinese @gmshp777 Come to India and let me feed you, silly pigs!🤪"
1572112866169483264,2022-09-20 06:38:10+00:00,0,0,@Zhinazhu330 @chinese @gmshp777 oh shit. you call yourself Zhinazhu. are you really pigs?
1572111604585738242,2022-09-20 06:33:09+00:00,0,0,"@Zhinazhu330 @chinese @gmshp777 oh WTF. your name is Zhinazhu, are you fed as Chinese pigs. you guys are animals?"
1572110483083399168,2022-09-20 06:28:42+00:00,0,0,@Zhinazhu330 @chinese @gmshp777 your whole family are Big SHABI?💩
1572110310093524992,2022-09-20 06:28:00+00:00,0,0,"@Zhinazhu330 @chinese @gmshp777 somebody tells me you are SHABI, really🤮?"
1572106321998270466,2022-09-20 06:12:10+00:00,0,0,@chinese @Zhinazhu330 @gmshp777 yes the guy is SHABI🤮
1571108114082168832,2022-09-17 12:05:38+00:00,1,0,"@Ullekh @Openthemag @nkokkalis @PiCoreTeam @EarnWithSapna @Gavinz212 @amchethan5656 1. why did Vincent leave the team and file a lawsuit against them?  https://t.co/y5jyJMDAGp
2. why did the previous owner of domain name https://t.co/pgosTsGs54 ask to cancel the exchange deal which was ever propagandized as the first deal in Pi?"
1568870050526040070,2022-09-11 07:52:22+00:00,0,0,@MEXC_NA $hi https://t.co/QHttoPZCv7
1565507372143054848,2022-09-02 01:10:17+00:00,1,0,"If you don’t have a hi account, create it here 👉 https://t.co/RWhqSh2Bo2 invite code: biden"
1565506816309600260,2022-09-02 01:08:05+00:00,0,0,"Win your share of 1,310,00 HI (~$78,000)!

Complete the #hiSuperLeague tasks for the next 7 days for a chance to win.

DAY 1 TASK: deposit (NOT send) any amount of crypto to hi (excluding HI).

LET’S GO 🚀

More details and daily tasks description 👉 ⚡️  https://t.co/a7Du4YopS2"
1565204319989018624,2022-09-01 05:06:04+00:00,0,0,@spectatorindex funny
1564954861652783104,2022-08-31 12:34:49+00:00,0,0,@CryptooAdy wow
1564534447101427712,2022-08-30 08:44:14+00:00,0,0,@CryptooAdy 😄😄😄
1564531077351456769,2022-08-30 08:30:51+00:00,0,0,@VitalikButerin hi Vitalik😊
1562372418047336448,2022-08-24 09:33:06+00:00,0,0,@BinanceHelpDesk @thirtypercent1 @cz_binance @heyibinance hello😄
1561222919140741120,2022-08-21 05:25:24+00:00,1,0,@Vshum1M @WazirXIndia no. https://t.co/QHttoQgFx7 is the best one😄
1555147945057562624,2022-08-04 11:05:38+00:00,2,0,@DgreatSaba @AmbarishKulali @hi_com_official u r a silly boy
1546991396715868161,2022-07-12 22:54:25+00:00,0,0,lucky time to win a jackpot! https://t.co/YkKAlZ4XjV
1535145164968103936,2022-06-10 06:21:43+00:00,0,0,@Bee_NetworkFP fake
1533925585054928896,2022-06-06 21:35:33+00:00,0,0,@seanrach https://t.co/PyxWSfKndB
1532510341317292032,2022-06-02 23:51:52+00:00,0,0,@CapricornFi good project
1531530177410260993,2022-05-31 06:57:03+00:00,0,0,@plurapeclub @Bee_NetworkFP @vincemcp
1530243504869216258,2022-05-27 17:44:16+00:00,0,0,https://t.co/u0dY5Vs1QO
1528786772431409160,2022-05-23 17:15:44+00:00,0,0,@seanrach yes！
1527346747038584834,2022-05-19 17:53:35+00:00,3,0,"the highest-level quality NFT so far
https://t.co/vJkxYFYLSk https://t.co/mRQFETBRBh"
1521342261912506368,2022-05-03 04:13:55+00:00,5,1,the best time to mint your Genesis Key at https://t.co/kaAka8W1M3 only 10K in total https://t.co/VJdvvnsV10
1520220436528648193,2022-04-30 01:56:11+00:00,1,0,https://t.co/ksiQupUhSJ https://t.co/BrpL91pVIZ
1518767735567572993,2022-04-26 01:43:40+00:00,8,0,"Hey! You can earn Rewards for running a node on your phone 😊

Register via my Invite Link:
https://t.co/wzI0SFhbyB

Then get your node set up &amp; join the community:
https://t.co/9YqTAJR3mS"
1518077783070547969,2022-04-24 04:02:02+00:00,0,0,@nasdaily me？😁
1516339099778666496,2022-04-19 08:53:08+00:00,0,0,@PuffYatty oh shit. nft made you a $200K loss😂
1515327666144096265,2022-04-16 13:54:03+00:00,0,0,@micharmp1 @Chain @rubalChohla05 @YoursPratik_ @anublue30 @taukirmukadam @ChCh620x i am the real India😃 why not me?🤑🤑
1511241842368692227,2022-04-05 07:18:27+00:00,0,0,@RDM_Squiggles 666 is my lucky no.
1511241428072026120,2022-04-05 07:16:48+00:00,0,0,@RDM_Squiggles done no.267
1508566165525774341,2022-03-28 22:06:16+00:00,0,0,@Huobi_India https://t.co/RWhqSh2Bo2
1507637171020255232,2022-03-26 08:34:46+00:00,0,0,@Huobi_India try https://t.co/RWhqSh2Bo2
1506843785954840578,2022-03-24 04:02:09+00:00,0,0,@Huobi_India https://t.co/RWhqSh2Bo2 $hi @hi_com_official
1504334616689319938,2022-03-17 05:51:36+00:00,0,0,"@hi_com_official nickname:biden
EOD price:0.80USD"
1504219122791600132,2022-03-16 22:12:40+00:00,0,0,@PuffYatty https://t.co/RWhqSh2Bo2
1500801709517389824,2022-03-07 11:53:05+00:00,0,0,@Beenetworkintl the date should be 2022-03-07?😆
1498622938119028736,2022-03-01 11:35:26+00:00,0,0,@hi_com_official @beincrypto go Giga Pool!
1498533378643173376,2022-03-01 05:39:33+00:00,1,0,@hi_com_official @cryptodailyuk the best project ever!
1496888689854943232,2022-02-24 16:44:09+00:00,1,0,@Contis_ @hi_com_official congrats!
1496618719665139716,2022-02-23 22:51:23+00:00,1,1,@hiRavenCrypto https://t.co/RWhqSh2Bo2 $100 in 2025!
1492906875045752841,2022-02-13 17:01:50+00:00,2,0,@binance https://t.co/RWhqSh2Bo2 next-gen blockchain bank
1492905992727810052,2022-02-13 16:58:20+00:00,0,0,@shaunwhite you are the best!
1492902668200779783,2022-02-13 16:45:07+00:00,5,0,https://t.co/QHttoPZ4Fz will 100x bigger than Binance. join at https://t.co/RWhqSh2Bo2 by?using BIDEN as special invite code! https://t.co/7qaBXT220b
1492901984780918785,2022-02-13 16:42:24+00:00,0,0,@kooldeep_ 1 million Hi Dollars😄you can earn hi dollars via https://t.co/RWhqSh2Bo2
1492494925719654402,2022-02-12 13:44:54+00:00,0,0,@mayazi https://t.co/RWhqSh2Bo2
1490470999548174336,2022-02-06 23:42:32+00:00,0,0,@OasisCoin_ scam from India
1490470931004854275,2022-02-06 23:42:16+00:00,0,0,@OasisCoin_ @BinanceChain scam!
1489670351776747522,2022-02-04 18:41:03+00:00,0,0,@TenzynZochbauer @Olympics sb
1485869640303595520,2022-01-25 06:58:23+00:00,0,0,@swaghoodmoney23 why not?
1483833973738516487,2022-01-19 16:09:22+00:00,0,0,come to join https://t.co/RWhqSh2Bo2 by using BIDEN as invite code in a hurry! https://t.co/YvgvHJy97N
1481032980738953216,2022-01-11 22:39:13+00:00,0,0,@3TigaSatu1 @Chain @Kashishoberai11 @ChiragG14 @farhan_sheikh7 @OldYaade @pratikdumhare_5 why not me🤑🤑🤑
1481032854096138240,2022-01-11 22:38:43+00:00,0,0,@moun_nft @Chain @Kashishoberai11 @ChiragG14 @farhan_sheikh7 @OldYaade @pratikdumhare_5 i am @India🤪
1480725661694275589,2022-01-11 02:18:02+00:00,3,1,want to know how to make money? follow me and you will be rich in 2022! https://t.co/GwhNVax9AF
1479673388281040896,2022-01-08 04:36:41+00:00,1,0,@laoyaoMax @Beenetworkintl are you fucking kidding?😤😤
1476947606945284099,2021-12-31 16:05:24+00:00,0,0,@peediesissy fuck you!
1476933465664802823,2021-12-31 15:09:12+00:00,0,0,@MUSK_METAVERSE this is a huge scam from Indian BIG FUCKING SCAMS. The guys will be arrested shortly. Don't purchase any token the shit guys! The guys just rug-pulled https://t.co/39AvYLjqfk and cheated more than USD5 million!
1476933438846472213,2021-12-31 15:09:06+00:00,0,0,@MUSK_METAVERSE this is a huge scam from Indian BIG FUCKING SCAMS. The guys will be arrested shortly. Don't purchase any token the shit guys! The guys just rug-pulled https://t.co/39AvYLjqfk and cheated more than USD5 million!
1476933413370310662,2021-12-31 15:09:00+00:00,0,0,@MUSK_METAVERSE this is a huge scam from Indian BIG FUCKING SCAMS. The guys will be arrested shortly. Don't purchase any token the shit guys! The guys just rug-pulled https://t.co/39AvYLjqfk and cheated more than USD5 million!
1476933386782576654,2021-12-31 15:08:54+00:00,0,0,@MUSK_METAVERSE this is a huge scam from Indian BIG FUCKING SCAMS. The guys will be arrested shortly. Don't purchase any token the shit guys! The guys just rug-pulled https://t.co/39AvYLjqfk and cheated more than USD5 million!
1476933363059601409,2021-12-31 15:08:48+00:00,0,0,@MUSK_METAVERSE this is a huge scam from Indian BIG FUCKING SCAMS. The guys will be arrested shortly. Don't purchase any token the shit guys! The guys just rug-pulled https://t.co/39AvYLjqfk and cheated more than USD5 million!
1476933325872893983,2021-12-31 15:08:39+00:00,0,0,@p2pb2b @MUSK_METAVERSE this is a huge scam from Indian BIG FUCKING SCAMS. The guys will be arrested shortly. Don't purchase any token the shit guys! The guys just rug-pulled https://t.co/39AvYLjqfk and cheated more than USD5 million!
1476933020120764418,2021-12-31 15:07:26+00:00,0,0,@p2pb2b @MUSK_METAVERSE this is a huge scam from Indian BIG FUCKING SCAMS. The guya will be arrested shortly. Don't purchase any token the shit guys! The guys just rug-pulled MUSKSWAP and cheated more than USD5 million!
1476932892949418012,2021-12-31 15:06:56+00:00,0,0,@MUSK_METAVERSE this is a huge scam from Indian BIG FUCKING SCAMS. The guya will be arrested shortly. Don't purchase any token the shit guys! The guys just rug-pulled MUSKSWAP and cheated more than USD5 million!
1476932862314168321,2021-12-31 15:06:49+00:00,0,0,@MUSK_METAVERSE this is a huge scam from Indian BIG FUCKING SCAMS. The guya will be arrested shortly. Don't purchase any token the shit guys! The guys just rug-pulled MUSKSWAP and cheated more than USD5 million!
1476921347108442122,2021-12-31 14:21:03+00:00,2,0,@Beenetworkintl Bee Healthy and Lucky!
1473801617145319439,2021-12-22 23:44:22+00:00,0,0,@NischalShetty join https://t.co/RWhqSh2Bo2 with BIDEN as invite code to Hi Dollars!
1473801572530409477,2021-12-22 23:44:11+00:00,0,0,@klrahul11 join https://t.co/RWhqSh2Bo2 with BIDEN as invite code to Hi Dollars!
1470708223598542848,2021-12-14 10:52:19+00:00,0,0,@narendramodi Earn free Hi dollars everyday by joining https://t.co/QHttoPZ4Fz by using DIWALI as invite code
1468565395057483778,2021-12-08 12:57:29+00:00,0,0,"@digidiploTaiwan @Ukraine Taiwan has been a part of China, as we know😱"
1468159618144784385,2021-12-07 10:05:04+00:00,0,0,@cz_binance https://t.co/uspupszHDp
1467314868630044683,2021-12-05 02:08:20+00:00,0,0,@NischalShetty that is me😀
1466225431380697094,2021-12-02 01:59:18+00:00,0,0,@space999978 @AccuRayno @paraga 👀👀👀
1464742819554217984,2021-11-27 23:47:56+00:00,0,0,@VamsiRajulapat3 @WatcherGuru https://t.co/uspupsi6eP Hi Dollar!
1464161277463470080,2021-11-26 09:17:06+00:00,0,0,@BgmiTransfer you are scammer!
1463747758725210115,2021-11-25 05:53:55+00:00,0,0,@IndiaNews_itv hello
1463740601556426754,2021-11-25 05:25:29+00:00,1,0,@vimalannu no https://t.co/uspupszHDp is revolutionary!
1463534192583606279,2021-11-24 15:45:17+00:00,0,0,@ClayStack_HQ 0x2B0bE035901f99196C33f4d80cf41B8A38717093
1463421142400602115,2021-11-24 08:16:04+00:00,0,0,@bunglaji @advertisement @classified @usa @Canada @Australia @Russia hurry up! join https://t.co/uspupsi6eP to earn free hi dollars by using DIWALI as invite code!
1463420836002471943,2021-11-24 08:14:51+00:00,0,0,@Center4Land 👀👀👀 join https://t.co/uspupsi6eP to earn hi dollars now!
1463406610051747840,2021-11-24 07:18:19+00:00,1,1,@CNBC_Awaaz @WazirXIndia @NischalShetty @shail_bhatnagar @virendraonNifty @india is embracing crypto. 🤗🤗🤗
1463384497043349505,2021-11-24 05:50:27+00:00,0,0,"@Viveksh79387643 @blocksoftimeio welcome to join https://t.co/uspupsi6eP by using ""diwali"" as invite code"
1463346270349627403,2021-11-24 03:18:33+00:00,0,0,@The_Crypto_Mann come on join https://t.co/uspupsi6eP to earn hi dollars
1463343747698094081,2021-11-24 03:08:31+00:00,1,0,@The_Crypto_Mann i am embracing crypto. 🤗🤗🤗
1461661680425844737,2021-11-19 11:44:35+00:00,0,0,@SQUID_DAO_GAME @chinese @cz_binance @squid_holders @Tokyom11 @binance can't wait the game!
1461234655558918149,2021-11-18 07:27:44+00:00,0,0,@sudhirchaudhary so join https://t.co/QHttoQgFx7 by using diwali as invite code to earn hi dollars now!
1461234536230973446,2021-11-18 07:27:16+00:00,0,0,@narendramodi so join https://t.co/QHttoQgFx7 by using diwali as invite code to earn hi dollars now!
1461234288087556098,2021-11-18 07:26:17+00:00,0,0,@CryptooIndia @narendramodi so join https://t.co/QHttoQgFx7 by using diwali as invite code to earn hi dollars now!
1461233863062016002,2021-11-18 07:24:36+00:00,0,0,@PMOIndia @narendramodi so join https://t.co/uspupsi6eP by using diwali as invite code to earn hi dollars now!
1460869026045825024,2021-11-17 07:14:52+00:00,0,0,@joel_imohimi @unifarm_ approve😁https://t.co/uspupsi6eP come on!
1460025242147901440,2021-11-14 23:21:58+00:00,2,2,"@SabreEthereum @RealFlokiInu @10DowningStreet hi Floki,  Welcome to India!"
1456741612965400576,2021-11-05 21:54:00+00:00,0,0,@ShibaArchives @ProjectFalconX all in!
1456306638416060443,2021-11-04 17:05:34+00:00,0,0,"@harbhajan_singh Happy Diwali. join https://t.co/uspupsi6eP to earn hi dollars by using ""diwali"" as special code!"
1456306574364844047,2021-11-04 17:05:18+00:00,1,0,"@Jaspritbumrah93 Happy Diwali. join https://t.co/uspupsi6eP to earn hi dollars by using ""diwali"" as special code!"
1456306396396331035,2021-11-04 17:04:36+00:00,0,0,"@MdShami11 Happy Diwali. join https://t.co/uspupsi6eP to earn hi dollars by using ""diwali"" as special code!"
1456306357531906049,2021-11-04 17:04:27+00:00,0,0,"@JasonRoy20 Happy Diwali. join https://t.co/uspupsi6eP to earn hi dollars by using ""diwali"" as special code!"
1456306276216946690,2021-11-04 17:04:07+00:00,0,0,"@rashidkhan_19 Happy Diwali. join https://t.co/uspupsi6eP to earn hi dollars by using ""diwali"" as special code!"
1456305848058142720,2021-11-04 17:02:25+00:00,0,0,@RubikaLiyaquat https://t.co/uspupsi6eP Happy Dowali to earn hi dollars now!
1456289956213760002,2021-11-04 15:59:16+00:00,2,1,"Hi official telegram group Hindi
https://t.co/ocy4dVCLIf"
1456175015427141632,2021-11-04 08:22:32+00:00,0,0,@MdShami11 https://t.co/uspupsi6eP
1456103678738239495,2021-11-04 03:39:04+00:00,0,0,"@iamsrk hi SRK, please PM me if you want to get the handle of @india for free. Thanks!"
1456103365797023755,2021-11-04 03:37:50+00:00,0,0,"@BeingSalmanKhan hi Salman, please PM me if you want to get the handle of @india for free. Thanks!"
1455411596621017092,2021-11-02 05:48:59+00:00,1,0,"@cryptofqlix The next spooky moonshot with an actual usecase! Make sure to join the telegram for more info. CMC AND CG listed. ADS next!

Tokenomics:
💎4% FTM rewards
🔥built in burn mechanisms🔥

TG: @ BabyCasperToken https://t.co/5HX8nJyqqS"
1454870669561303043,2021-10-31 17:59:32+00:00,1,0,@BabyCasperBSC go Babycasper!
1454008018027356160,2021-10-29 08:51:40+00:00,1,0,@NischalShetty https://t.co/uspupszHDp
1453676921649127441,2021-10-28 10:56:00+00:00,0,0,@RavinderNaryana @UAE wow join https://t.co/uspupsi6eP to earn hi dollars for Diwali festival
1453362517816664075,2021-10-27 14:06:41+00:00,0,0,@NischalShetty diwali giveaway by joining https://t.co/uspupsi6eP
1452913411637997568,2021-10-26 08:22:05+00:00,0,0,@KongBTC https://t.co/uspupsi6eP
1452893280190939142,2021-10-26 07:02:06+00:00,0,0,@coingecko https://t.co/RWhqShkcfA
1452893246661672964,2021-10-26 07:01:58+00:00,1,0,@binance https://t.co/RWhqShkcfA
1452893184648888328,2021-10-26 07:01:43+00:00,0,0,@Benaskren pls take a look at https://t.co/RWhqShkcfA
